[206045465, 237134557, 98501963, 193035196, 217614723, 95824616]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 124440624]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 136699112]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 215847277]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 112375383]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 122614141]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 35432520]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 63248812]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 225456885]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 185656280]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 22594606]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 133208419]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 45234455]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 133752112]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 48676551]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 93055361]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81016284]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 203580524]
[93013133, 79078986, 20365635, 126967462, 229005668, 101738975]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 231088356]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 70781808]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 147605542]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 5557429]
[206045465, 237134557, 98501963, 193035196, 7380439, 186178218]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 90455527]
[206045465, 237134557, 98501963, 193035196, 7380439, 166451481]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 150121903]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 82568769]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 129324323]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 53688909]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 113272948]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 197850819]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 38059578]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 232340170]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 160857935]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 199643749]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 221783019]
[206045465, 237134557, 98501963, 193035196, 7380439, 121986414]
[206045465, 237134557, 98501963, 193035196, 7380439, 232489054]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 67963940]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 192609189]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 207631131]
[206045465, 237134557, 98501963, 193035196, 7380439, 155702197]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 220955243]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 218246856]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 204751571]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 80739162]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 145838073]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 79896402]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 136525058]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 231740702]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 225818967]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 16715581]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 163538696]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 175396106]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 22464390]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 28469248]
[206045465, 237134557, 98501963, 193035196, 7380439, 95212421]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 63718874]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 92997382]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 222715144]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 233335782]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 42918248]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 38360434]
[93013133, 79078986, 20365635, 126967462, 229005668, 229941287]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 91457634]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 178970248]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 244903143]
[93013133, 79078986, 20365635, 126967462, 229005668, 87870062]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 36263067]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 52055466]
[206045465, 237134557, 98501963, 193035196, 7380439, 81306910]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 217370931]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 161016760]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 64153447]
[93013133, 79078986, 20365635, 126967462, 229005668, 4303784]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 60103593]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 171454208]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 34921309]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 6756585]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 195044251]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 59060801]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 144523658]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 227202022]
[206045465, 237134557, 98501963, 193035196, 7380439, 107589030]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 214708612]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 106674015]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 242995080]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 108851829]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 189917436]
[93013133, 79078986, 20365635, 126967462, 229005668, 55554405]
[206045465, 237134557, 98501963, 193035196, 7380439, 237071993]
[206045465, 237134557, 98501963, 193035196, 7380439, 45901941]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 104742112]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 230129343]
[93013133, 79078986, 20365635, 126967462, 229005668, 64685629]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 120071417]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 182974387]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 149221289]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 29797625]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 107726351]
[93013133, 79078986, 20365635, 126967462, 229005668, 75555256]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 184691979]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 92420287]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 77349982]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 187534041]
[206045465, 237134557, 98501963, 193035196, 7380439, 14140574]
[93013133, 79078986, 20365635, 126967462, 229005668, 183597171]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 112702617]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 48424245]
[206045465, 237134557, 98501963, 193035196, 7380439, 47178707]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 178442573]
[206045465, 237134557, 98501963, 193035196, 7380439, 140385581]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 63739828]
[206045465, 237134557, 98501963, 193035196, 7380439, 36689102]
[93013133, 79078986, 20365635, 126967462, 229005668, 110988057]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 133621655]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 74610476]
[206045465, 237134557, 98501963, 193035196, 7380439, 145982021]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 52906078]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 136985165]
[93013133, 79078986, 20365635, 126967462, 229005668, 174810581]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 143494450]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 182791194]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 76311993]
[93013133, 79078986, 20365635, 126967462, 229005668, 41104669]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 147142921]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 27989663]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 95201675]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 124509108]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 161039216]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 129778525]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 87146046]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 203008389]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 13863015]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 208567541]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 28612975]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 34814120]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 149122337]
[93013133, 79078986, 20365635, 126967462, 229005668, 3211525]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 168776357]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 37034676]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 216628784]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 134139960]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 186872400]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 152718384]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 33470705]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 156559080]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 65446741]
[206045465, 237134557, 98501963, 193035196, 7380439, 33150956]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 139415047]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 45697642]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 115540355]
[206045465, 237134557, 98501963, 193035196, 7380439, 224949731]
[206045465, 237134557, 98501963, 193035196, 7380439, 109351213]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 113515604]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 36993145]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 86915499]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 139023105]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 44151829]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 188006729]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 227895116]
[93013133, 79078986, 20365635, 126967462, 229005668, 196912383]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 21914659]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 213351208]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 106289665]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 215868791]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 189480588]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 86986592]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102482624]
[93013133, 79078986, 20365635, 126967462, 229005668, 134925255]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 87230044]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 35551033]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 27409070]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 72103891]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 78238982]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 48291485]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 146019984]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 102920212]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 95158468]
[93013133, 79078986, 20365635, 126967462, 229005668, 161610642]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 57091139]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 72272750]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 60910232]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 123392646]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 238956310]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 236650089]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 144431708]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 82251864]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 87932490]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 168147964]
[93013133, 79078986, 20365635, 126967462, 229005668, 36692565]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 222379131]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 188643800]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 80899484]
[206045465, 237134557, 98501963, 193035196, 7380439, 20131153]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 241333479]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 56108449]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 238839819]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 44189957]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 114718777]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 10677283]
[206045465, 237134557, 98501963, 193035196, 7380439, 184296584]
[93013133, 79078986, 20365635, 126967462, 229005668, 2079240]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 163036529]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 104024518]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 245280993]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 33416197]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 82618736]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 108097029]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 156000393]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 246048251]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 138495014]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 105498348]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 25315092]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 149999992]
