[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 210052731]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 65352081]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 52046451]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 26546133]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 190612025]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 164858117]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 234548355]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 106918821]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 141653927]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 157269859]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 242742343]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 237432076]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 176542704]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 83422964]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 76124967]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 35770166]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 224267110]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 174546258]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 47590110]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 141644479]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 168216293]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 155332613]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 75201267]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 198122729]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 119542946]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 88005906]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 22773730]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 56931641]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 140458311]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 112691061]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 146773593]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 823698]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 3114107]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 80538274]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 20868798]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 7984070]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 123173521]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 53519962]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 119827395]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 17841277]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 89504392]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 172019233]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 152064404]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 56829339]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 213465767]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 153714827]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 102457539]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 189637138]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 142205101]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 33648262]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 229738819]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 42926728]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 11841474]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 207719580]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 158008264]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 76269394]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 33012928]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 219235525]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 197501221]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 130229486]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 142669258]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 150498875]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 8321093]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 15135933]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 125305972]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 144474035]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 64479644]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 179816326]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 46280917]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 110376400]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 168989640]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 176794208]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 12635239]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 55896160]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 223618052]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 153976877]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 89184393]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 95488481]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 157417391]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 154094966]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 96323597]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 109853320]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 234595291]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 111118334]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 97855460]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 219648298]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 35989057]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 117858080]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 10913910]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 124752311]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 77347292]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 224799363]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 83794166]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 241565850]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 162439448]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 201172037]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 141782383]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 69895385]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 234969444]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 188075585]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 131071089]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 66316972]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 40153324]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 22038852]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 175079434]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 70652973]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 135827309]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 28616613]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 51261948]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 3485698]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 151882922]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 141556251]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 116866722]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 203005454]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 224917375]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 197394673]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 103878697]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 215150303]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 161606229]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 132869242]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 18326195]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 155490210]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 22158529]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 37238237]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 113195920]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 176093464]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 31354622]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 79725126]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 63364299]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 209570158]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 34384240]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 200149052]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 73137889]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 221908316]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 136422328]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 130831092]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 79370992]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 61942244]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 208927997]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 226853489]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 57558293]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 25234694]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 42742768]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 32685231]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 31181282]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 121972051]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 153975596]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 68879695]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 201512815]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 192450520]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 13221992]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 23826353]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 212889151]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 101575666]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 233050960]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 72911652]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 148453694]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 132559829]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 45329469]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 212844954]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 113008281]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 73892891]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 181038830]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 218368478]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 209683277]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 46398801]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 244390190]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 20905563]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 15148088]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 81342894]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 61038224]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 54174435]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 136319172]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 25734948]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 48056687]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 36670538]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 110748299]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 154087818]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 176490979]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 161672506]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 21668339]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 229166506]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 34397459]
