[23352730, 119400816, 86172609, 205958532]
[139546810, 239589720, 133551693, 59573031]
[139546810, 239589720, 133551693, 122677677]
[23352730, 176157657, 145969510, 219043633, 136271645]
[23352730, 176157657, 145969510, 246293864, 149205823]
[92371730, 165264122, 73616657, 64482174, 89004457]
[23352730, 119400816, 202357487, 47035275]
[23352730, 176157657, 145969510, 246293864, 72687123]
[23352730, 176157657, 145969510, 219043633, 147225162]
[23352730, 176157657, 145969510, 246293864, 95758162]
[23352730, 119400816, 86172609, 205958532, 248636486]
[23352730, 119400816, 86172609, 108978886, 41083416]
[23352730, 119400816, 86172609, 205958532, 241874514]
[23352730, 176157657, 145969510, 219043633, 139967258]
[23352730, 119400816, 86172609, 205958532, 244141717]
[92371730, 165264122, 73616657, 64482174, 33554102]
[23352730, 166909107, 28473185, 50455199, 103902461]
[23352730, 119400816, 202357487, 78425339]
[139546810, 239589720, 133551693, 107206306]
[23352730, 119400816, 86172609, 205958532, 236379887]
[23352730, 119400816, 86172609, 205958532, 194068987]
[23352730, 166909107, 28473185, 50455199, 213175312]
[92371730, 165264122, 73616657, 64482174, 158251787]
[23352730, 166909107, 28473185, 50455199, 213162378]
[23352730, 79325002, 248242818, 128229141, 53486409]
[23352730, 119400816, 86172609, 182731818, 219205553]
[139546810, 239589720, 133551693, 212618858]
[23352730, 176157657, 145969510, 246293864, 204756852]
[23352730, 119400816, 86172609, 108978886, 142859248]
[23352730, 166909107, 28473185, 50455199, 45265489]
[23352730, 166909107, 28473185, 50455199, 211228756]
[23352730, 119400816, 86172609, 205958532, 130779738]
[23352730, 119400816, 202357487, 97002895]
[23352730, 119400816, 86172609, 108978886, 41479010]
[23352730, 119400816, 86172609, 182731818, 98718861]
[23352730, 166909107, 28473185, 50455199, 171659447]
[23352730, 119400816, 86172609, 182731818, 163321259]
[23352730, 119400816, 86172609, 182731818, 220277833]
[23352730, 119400816, 86172609, 182731818, 108869809]
[92371730, 165264122, 73616657, 64482174, 212784063]
[23352730, 119400816, 86172609, 108978886, 15078160]
[139546810, 239589720, 133551693, 219664376]
[23352730, 119400816, 202357487, 64028173]
[23352730, 176157657, 145969510, 219043633, 157767738]
[23352730, 176157657, 145969510, 246293864, 64595666]
[23352730, 119400816, 202357487, 243234441]
[23352730, 166909107, 28473185, 50455199, 19101461]
[23352730, 119400816, 86172609, 108978886, 67372708]
[92371730, 165264122, 73616657, 64482174, 124190648]
[23352730, 119400816, 202357487, 138329215]
[23352730, 176157657, 145969510, 246293864, 35131079]
[23352730, 79325002, 248242818, 128229141, 62688861]
[92371730, 165264122, 73616657, 64482174, 127100025]
[23352730, 119400816, 202357487, 21762285]
[23352730, 79325002, 248242818, 128229141, 89595391]
[92371730, 165264122, 73616657, 64482174, 70160020]
[23352730, 119400816, 202357487, 188334785]
[23352730, 166909107, 28473185, 50455199, 205701696]
[23352730, 176157657, 145969510, 246293864, 230800849]
[23352730, 119400816, 202357487, 223314122]
[23352730, 119400816, 86172609, 108978886, 127787267]
[23352730, 119400816, 86172609, 108978886, 85652975]
[23352730, 166909107, 28473185, 50455199, 202181549]
[23352730, 119400816, 86172609, 205958532, 79406289]
[23352730, 79325002, 248242818, 128229141, 76121586]
[23352730, 119400816, 86172609, 182731818, 120615887]
[23352730, 79325002, 248242818, 128229141, 89367285]
[23352730, 176157657, 145969510, 246293864, 86097334]
[23352730, 176157657, 145969510, 246293864, 140827758]
[23352730, 176157657, 145969510, 219043633, 84112237]
[23352730, 176157657, 145969510, 246293864, 28435370]
[23352730, 119400816, 86172609, 205958532, 233395668]
[139546810, 239589720, 133551693, 111676450]
[23352730, 166909107, 28473185, 50455199, 242627113]
[23352730, 119400816, 86172609, 205958532, 11207867]
[23352730, 119400816, 86172609, 182731818, 185083289]
[92371730, 165264122, 73616657, 64482174, 34823076]
[23352730, 176157657, 145969510, 219043633, 77810723]
[23352730, 119400816, 86172609, 108978886, 2095212]
[23352730, 119400816, 202357487, 243412905]
[139546810, 239589720, 133551693, 95403948]
[23352730, 176157657, 145969510, 246293864, 6444372]
[23352730, 119400816, 86172609, 108978886, 395037]
[139546810, 239589720, 133551693, 219801348]
[92371730, 165264122, 73616657, 64482174, 140322858]
[139546810, 239589720, 133551693, 227626971]
[139546810, 239589720, 133551693, 7667610]
[23352730, 119400816, 86172609, 182731818, 162033143]
[23352730, 166909107, 28473185, 50455199, 127013594]
[23352730, 79325002, 248242818, 128229141, 158381047]
[23352730, 119400816, 86172609, 182731818, 107777656]
[23352730, 119400816, 86172609, 108978886, 9472939]
[23352730, 166909107, 28473185, 50455199, 104584376]
[23352730, 119400816, 86172609, 182731818, 120409333]
[92371730, 165264122, 73616657, 64482174, 245479677]
[23352730, 119400816, 202357487, 158302845]
[23352730, 166909107, 28473185, 50455199, 56006733]
[23352730, 119400816, 86172609, 205958532, 196819050]
[23352730, 79325002, 248242818, 128229141, 218423916]
[23352730, 176157657, 145969510, 246293864, 42897366]
[92371730, 165264122, 73616657, 64482174, 18357000]
[23352730, 79325002, 248242818, 128229141, 82152575]
[92371730, 165264122, 73616657, 64482174, 159729127]
[23352730, 176157657, 145969510, 246293864, 105725802]
[23352730, 119400816, 86172609, 205958532, 232749427]
[23352730, 119400816, 86172609, 108978886, 81377098]
[139546810, 239589720, 133551693, 151443827]
[23352730, 119400816, 86172609, 108978886, 131392107]
[23352730, 176157657, 145969510, 219043633, 235381387]
[92371730, 165264122, 73616657, 64482174, 106252862]
[23352730, 119400816, 202357487, 180689790]
[23352730, 176157657, 145969510, 219043633, 121387315]
[92371730, 165264122, 73616657, 64482174, 220452887]
[92371730, 165264122, 73616657, 64482174, 56359966]
[23352730, 119400816, 86172609, 205958532, 102658081]
[23352730, 176157657, 145969510, 246293864, 102522260]
[23352730, 119400816, 202357487, 240150685]
[23352730, 119400816, 86172609, 182731818, 183658800]
[23352730, 119400816, 86172609, 182731818, 96785180]
[23352730, 176157657, 145969510, 246293864, 3000480]
[23352730, 119400816, 86172609, 108978886, 128487701]
[23352730, 119400816, 202357487, 233269000]
[23352730, 176157657, 145969510, 219043633, 206771257]
[23352730, 119400816, 86172609, 205958532, 16208095]
[23352730, 79325002, 248242818, 128229141, 9513668]
[23352730, 119400816, 202357487, 110563625]
[23352730, 119400816, 86172609, 108978886, 95880032]
[23352730, 119400816, 86172609, 108978886, 160327251]
[23352730, 166909107, 28473185, 50455199, 231837818]
[23352730, 119400816, 202357487, 216915605]
[23352730, 119400816, 86172609, 182731818, 232236101]
[23352730, 119400816, 86172609, 182731818, 80402835]
[23352730, 176157657, 145969510, 219043633, 90468310]
[139546810, 239589720, 133551693, 119691213]
[23352730, 119400816, 86172609, 205958532, 1549649]
[23352730, 166909107, 28473185, 50455199, 158173847]
[23352730, 176157657, 145969510, 246293864, 49619061]
[23352730, 119400816, 202357487, 27794059]
[23352730, 119400816, 86172609, 205958532, 168630563]
[23352730, 119400816, 86172609, 205958532, 3177984]
[23352730, 119400816, 86172609, 182731818, 69549691]
[23352730, 176157657, 145969510, 246293864, 149207501]
[23352730, 176157657, 145969510, 246293864, 46585566]
[23352730, 166909107, 28473185, 50455199, 187236407]
[139546810, 239589720, 133551693, 240930174]
[139546810, 239589720, 133551693, 233855771]
[23352730, 176157657, 145969510, 219043633, 52386938]
[23352730, 119400816, 86172609, 108978886, 10631004]
[23352730, 176157657, 145969510, 219043633, 134955425]
[23352730, 176157657, 145969510, 219043633, 159901552]
[23352730, 119400816, 86172609, 182731818, 126114888]
[23352730, 176157657, 145969510, 219043633, 211456035]
[23352730, 176157657, 145969510, 219043633, 27827876]
[23352730, 119400816, 86172609, 182731818, 181664963]
[139546810, 239589720, 133551693, 67348735]
[92371730, 165264122, 73616657, 64482174, 217967311]
[23352730, 176157657, 145969510, 219043633, 230081558]
[23352730, 176157657, 145969510, 246293864, 149294387]
[23352730, 119400816, 86172609, 205958532, 213533669]
[23352730, 166909107, 28473185, 50455199, 106058372]
[139546810, 239589720, 133551693, 181391986]
[92371730, 165264122, 73616657, 64482174, 135245712]
[23352730, 119400816, 86172609, 182731818, 70813662]
[23352730, 79325002, 248242818, 128229141, 75700706]
[92371730, 165264122, 73616657, 64482174, 156396979]
[139546810, 239589720, 133551693, 8061449]
[23352730, 119400816, 86172609, 108978886, 60412793]
[23352730, 119400816, 86172609, 182731818, 111766588]
[23352730, 119400816, 86172609, 205958532, 111367088]
[23352730, 166909107, 28473185, 50455199, 182780138]
[23352730, 119400816, 202357487, 203098144]
[23352730, 119400816, 86172609, 182731818, 205113940]
[23352730, 176157657, 145969510, 246293864, 127329268]
[23352730, 166909107, 28473185, 50455199, 242492997]
[23352730, 166909107, 28473185, 50455199, 211631631]
[23352730, 119400816, 86172609, 108978886, 139220406]
[23352730, 119400816, 86172609, 205958532, 86493754]
[23352730, 119400816, 86172609, 108978886, 39134117]
[23352730, 119400816, 86172609, 205958532, 180647044]
[23352730, 119400816, 86172609, 182731818, 65160373]
[139546810, 239589720, 133551693, 208753203]
[23352730, 176157657, 145969510, 219043633, 107573272]
[23352730, 119400816, 86172609, 205958532, 33982923]
[23352730, 176157657, 145969510, 219043633, 182566145]
[92371730, 165264122, 73616657, 64482174, 227577666]
[23352730, 176157657, 145969510, 219043633, 134511703]
[23352730, 176157657, 145969510, 246293864, 180016101]
[23352730, 79325002, 248242818, 128229141, 58500841]
[23352730, 119400816, 202357487, 9972537]
[92371730, 165264122, 73616657, 64482174, 16735298]
[23352730, 176157657, 145969510, 219043633, 28194070]
[23352730, 176157657, 145969510, 246293864, 181431827]
[23352730, 119400816, 202357487, 36504667]
[23352730, 119400816, 86172609, 205958532, 148509632]
[23352730, 79325002, 248242818, 128229141, 149603614]
[23352730, 119400816, 86172609, 205958532, 62291700]
[23352730, 119400816, 86172609, 182731818, 234416782]
[23352730, 119400816, 86172609, 205958532, 134159064]
[23352730, 166909107, 28473185, 50455199, 22250309]
[23352730, 79325002, 248242818, 128229141, 161397394]
[139546810, 239589720, 133551693, 127864794]
[23352730, 119400816, 202357487, 135265418]
[139546810, 239589720, 133551693, 7455840]
[23352730, 119400816, 86172609, 182731818, 193617752]
[23352730, 119400816, 202357487, 107591194]
[23352730, 119400816, 86172609, 108978886, 138091697]
[23352730, 119400816, 86172609, 205958532, 57211885]
[23352730, 119400816, 202357487, 72475582]
[23352730, 176157657, 145969510, 219043633, 22472130]
[139546810, 239589720, 133551693, 153696046]
[23352730, 119400816, 202357487, 60639095]
[23352730, 176157657, 145969510, 246293864, 208611975]
[23352730, 166909107, 28473185, 50455199, 152033743]
[23352730, 119400816, 86172609, 108978886, 51803818]
[23352730, 176157657, 145969510, 246293864, 122090346]
[23352730, 176157657, 145969510, 246293864, 214892320]
[23352730, 119400816, 86172609, 205958532, 134743539]
[23352730, 166909107, 28473185, 50455199, 160262000]
[23352730, 166909107, 28473185, 50455199, 245765431]
[23352730, 119400816, 86172609, 108978886, 235879787]
[23352730, 79325002, 248242818, 128229141, 133689175]
[23352730, 119400816, 202357487, 219657543]
[23352730, 119400816, 86172609, 182731818, 216156431]
[23352730, 176157657, 145969510, 246293864, 172257696]
[23352730, 119400816, 86172609, 182731818, 34173487]
[23352730, 166909107, 28473185, 50455199, 34149513]
[23352730, 119400816, 202357487, 32093086]
[23352730, 119400816, 202357487, 241020946]
[23352730, 119400816, 86172609, 108978886, 42310051]
[23352730, 119400816, 86172609, 182731818, 153932688]
[23352730, 176157657, 145969510, 246293864, 214701924]
[23352730, 119400816, 86172609, 205958532, 227491790]
[23352730, 79325002, 248242818, 128229141, 195946189]
[23352730, 119400816, 202357487, 163294353]
[23352730, 176157657, 145969510, 246293864, 203422245]
[23352730, 119400816, 86172609, 108978886, 223720872]
[23352730, 79325002, 248242818, 128229141, 15875653]
[23352730, 166909107, 28473185, 50455199, 86607452]
[23352730, 119400816, 86172609, 108978886, 236430425]
[23352730, 79325002, 248242818, 128229141, 133301743]
[23352730, 176157657, 145969510, 219043633, 189846314]
[23352730, 119400816, 202357487, 174190641]
[92371730, 165264122, 73616657, 64482174, 179150384]
[23352730, 119400816, 86172609, 205958532, 143605935]
[23352730, 176157657, 145969510, 219043633, 155012747]
[23352730, 119400816, 86172609, 182731818, 45229846]
[23352730, 119400816, 86172609, 182731818, 240741104]
[23352730, 176157657, 145969510, 219043633, 51510763]
[23352730, 166909107, 28473185, 50455199, 35623174]
[23352730, 119400816, 202357487, 245337592]
[139546810, 239589720, 133551693, 211854905]
[23352730, 119400816, 86172609, 205958532, 134048775]
[23352730, 119400816, 86172609, 182731818, 198963346]
[92371730, 165264122, 73616657, 64482174, 65807189]
[23352730, 166909107, 28473185, 50455199, 24863778]
[23352730, 119400816, 86172609, 205958532, 50251462]
[23352730, 119400816, 86172609, 182731818, 210526933]
[23352730, 166909107, 28473185, 50455199, 159811382]
[23352730, 166909107, 28473185, 50455199, 144215939]
[23352730, 176157657, 145969510, 246293864, 101805803]
[139546810, 239589720, 133551693, 58501964]
[92371730, 165264122, 73616657, 64482174, 210709163]
[23352730, 79325002, 248242818, 128229141, 146803891]
[23352730, 119400816, 86172609, 182731818, 111184101]
[23352730, 176157657, 145969510, 246293864, 100993656]
[23352730, 119400816, 86172609, 205958532, 13681400]
[23352730, 176157657, 145969510, 246293864, 59521703]
[23352730, 119400816, 86172609, 182731818, 193109863]
[23352730, 119400816, 86172609, 108978886, 203506024]
[23352730, 176157657, 145969510, 219043633, 80953006]
[23352730, 176157657, 145969510, 219043633, 129168603]
[23352730, 166909107, 28473185, 50455199, 98606579]
[23352730, 119400816, 202357487, 17729497]
[23352730, 119400816, 86172609, 182731818, 98654161]
[23352730, 119400816, 86172609, 205958532, 196199508]
[23352730, 119400816, 202357487, 54458111]
[23352730, 79325002, 248242818, 128229141, 141961805]
[23352730, 176157657, 145969510, 246293864, 133398851]
[139546810, 239589720, 133551693, 152643887]
[23352730, 119400816, 86172609, 205958532, 61993219]
[23352730, 119400816, 86172609, 108978886, 29332023]
[23352730, 166909107, 28473185, 50455199, 202095230]
[23352730, 119400816, 202357487, 219069448]
[23352730, 166909107, 28473185, 50455199, 163985903]
[23352730, 166909107, 28473185, 50455199, 79974325]
[139546810, 239589720, 133551693, 133061202]
[23352730, 119400816, 86172609, 108978886, 53554415]
[23352730, 79325002, 248242818, 128229141, 19257242]
[23352730, 119400816, 86172609, 108978886, 39919162]
[23352730, 166909107, 28473185, 50455199, 3415879]
[23352730, 166909107, 28473185, 50455199, 241479827]
[23352730, 79325002, 248242818, 128229141, 149356896]
[23352730, 79325002, 248242818, 128229141, 126141053]
[23352730, 79325002, 248242818, 128229141, 24167889]
[23352730, 119400816, 86172609, 108978886, 110655700]
[92371730, 165264122, 73616657, 64482174, 246702652]
[23352730, 119400816, 86172609, 205958532, 12899065]
[23352730, 119400816, 86172609, 182731818, 225404998]
[23352730, 119400816, 86172609, 182731818, 193689413]
[23352730, 176157657, 145969510, 246293864, 193665994]
[23352730, 176157657, 145969510, 246293864, 7290024]
[23352730, 119400816, 202357487, 201144442]
[23352730, 176157657, 145969510, 246293864, 179261941]
[23352730, 166909107, 28473185, 50455199, 184383627]
[23352730, 119400816, 86172609, 205958532, 165481399]
[92371730, 165264122, 73616657, 64482174, 609188]
[92371730, 165264122, 73616657, 64482174, 242787472]
[23352730, 119400816, 86172609, 205958532, 9539690]
[23352730, 119400816, 86172609, 182731818, 230721692]
[23352730, 119400816, 86172609, 182731818, 42136031]
[23352730, 176157657, 145969510, 219043633, 43133075]
[23352730, 176157657, 145969510, 246293864, 170656185]
[92371730, 165264122, 73616657, 64482174, 196113869]
[23352730, 119400816, 86172609, 182731818, 20390115]
[23352730, 176157657, 145969510, 246293864, 116646464]
[23352730, 119400816, 86172609, 182731818, 9564533]
