[23352730, 119400816, 86172609, 205958532]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 76217077]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 142036697]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 219365273]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 223276212]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 23293600]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 243485236]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 75813051]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 46386041]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 178234606]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 107846129]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 128655516]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 40453126]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 110736526]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 50866351]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 92417939]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 116570481]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 63013942]
[23352730, 119400816, 86172609, 205958532, 60705977]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 56391602]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 13554273]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 83448497]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 46690110]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 37021989]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 189959876]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 32422005]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 152033697]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 123543238]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 95969588]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 82999666]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 243732557]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 226747109]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 45413910]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 168070106]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 29593500]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 230497545]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 88479918]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 238401095]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 234337432]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 140633446]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 41186574]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 173791025]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 75761650]
[23352730, 119400816, 86172609, 205958532, 240032076]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 225038482]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 186532424]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 210199364]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 15985278]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 166417575]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 206804761]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 157111089]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 174367243]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 150716034]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 241237545]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 166852262]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 159137911]
[23352730, 119400816, 86172609, 205958532, 128475268]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 95964277]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 219405334]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 244457982]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 204726870]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 33705127]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 44409584]
[23352730, 119400816, 86172609, 205958532, 217525324]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 37428368]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 123320651]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 104009936]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 158058523]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 209972375]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 126681257]
[23352730, 119400816, 86172609, 205958532, 74019086]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 247199363]
[23352730, 119400816, 86172609, 205958532, 22678420]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 1808560]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 112866542]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 244409040]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 127393198]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 44597268]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 74626703]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 143867588]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 167391776]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 120943188]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 185514109]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 173675061]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 170016678]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 218179979]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 215596281]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 2967913]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 53452109]
[23352730, 119400816, 86172609, 205958532, 220138300]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 136322822]
[23352730, 119400816, 86172609, 205958532, 144101954]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 175744163]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 115627247]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 36697656]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 61079327]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 68066490]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 64507593]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 134844037]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 106720707]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 19591702]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 46951689]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 22597229]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 162478678]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 201797585]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 80394795]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 126507431]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 97469064]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 166485089]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 169877379]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 216638452]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 7217484]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 135421196]
[23352730, 119400816, 86172609, 205958532, 47959597]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 65242851]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 64900119]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 99442648]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 155043430]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 172544922]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 238520679]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 185042837]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 176251770]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 248655329]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 94568223]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 207030012]
[23352730, 119400816, 86172609, 205958532, 97816913]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 135361021]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 54139270]
[23352730, 119400816, 86172609, 205958532, 221651478]
[23352730, 119400816, 86172609, 205958532, 170616357]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 113153210]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 82112631]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 74415762]
[23352730, 119400816, 86172609, 205958532, 98063911]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 54813946]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 179070986]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 145080098]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 142161596]
[23352730, 119400816, 86172609, 205958532, 106631306]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 177806738]
[23352730, 119400816, 86172609, 205958532, 53451633]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 149233469]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 226322303]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 165448416]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 50669564]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 142727329]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 42861180]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 126343760]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 99362544]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 31663357]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 211967273]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 159933070]
[23352730, 119400816, 86172609, 205958532, 142081327]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 160355354]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 235096066]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 114405543]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 139291105]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 211429998]
[23352730, 119400816, 86172609, 205958532, 24110454]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 142403227]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 56023083]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 196395022]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 28698120]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 114603200]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 199582756]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 120577894]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 165404625]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 759237]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 56958903]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 196910914]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 28767475]
[23352730, 119400816, 86172609, 205958532, 234948405]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 95877266]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 231152215]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 3995082]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 1248287]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 149966374]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 39514378]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 112438410]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 106475283]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 145508339]
[23352730, 119400816, 86172609, 205958532, 150408529]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 226140313]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 152038848]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 94735935]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 171822194]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 209247929]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 99536241]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 32017031]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 111838541]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 144903128]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 138408982]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 176458336]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 149998915]
[23352730, 119400816, 86172609, 205958532, 115126354]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 33139923]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 225011621]
