[204923669, 50635880, 156536157, 126285967, 21834830, 180576998, 75185841]
[205972194, 86177255, 137657541, 216106120, 120372757, 36816577, 8429449, 29403730]
[240973929, 83532539, 32527346, 120930986, 180608117, 196195426, 25989321, 231910004]
[106261171, 44990710, 84180592, 123440078, 138510609, 86977167, 108918444, 45045713]
[121690776, 115201947, 136745825, 178417372, 97627083, 63008345, 240349780, 199694409]
[188932858, 115146698, 234256803, 209034558, 68471112, 79138923, 7178783, 94130946]
[141361673, 162202163, 65247730, 57642163, 92658966, 73828899, 178498817, 189115461]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 87533445, 27670931]
[102428331, 177733082, 135289906, 68475443, 4374258, 6438929, 12372474, 28730206]
[28939697, 123364048, 231894319, 154778647, 193962753, 143903710, 221120371, 170690624]
[128396256, 156921189, 237060631, 191130671, 154624531, 56079660, 183093982, 117972092]
[141361673, 162202163, 126094098, 199663624, 205582678, 154786442, 58283846, 133806003]
[139407978, 28655380, 221952859, 128925738, 170695932, 177876861, 163319636, 239373407]
[169367494, 62025314, 17623635, 73212051, 123572982, 188772699, 107185884, 215330039]
[72760936, 3767875, 33619245, 132662969, 17340775, 176750230, 47676435, 227065014]
[205972194, 86177255, 137657541, 146101519, 155170494, 56151626, 128923372, 107900777]
[211510271, 46724623, 74610054, 134915134, 79753146, 132560193, 84455305, 227561655]
[152865647, 34304426, 142969536, 142498073, 1308617, 53092407, 46593768, 53213570]
[121690776, 115201947, 136745825, 178417372, 107764572, 248009027, 142512266, 17170285]
[141361673, 162202163, 65247730, 24296962, 66142331, 645317, 136660125, 51512262]
[96343362, 100486110, 213236602, 24901115, 181105803, 210603333, 1291843, 234336061]
[181938804, 60690532, 76340025, 132436869, 89636976, 122727995, 232703412, 179211105]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 240639531, 158427743]
[28939697, 123364048, 231894319, 163193455, 5948702, 240481288, 229831928, 163195292]
[188932858, 200934080, 97777798, 41131871, 177611026, 170615717, 80287989, 73101304]
[188932858, 115146698, 234256803, 209034558, 230973685, 212255626, 192883567, 57632685]
[245186357, 104175749, 170891995, 92128647, 82767641, 20692254, 68650779, 59613923]
[22619776, 15424767, 239664794, 38863699, 238141909, 203648613, 131181926, 192891866]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 213714104]
[211510271, 46724623, 192930472, 208270295, 85754040, 225329663, 120441643, 26219086]
[205972194, 86177255, 137657541, 216106120, 120372757, 139542613, 234459856, 194987820]
[169313277, 37558859, 186907533, 235749280, 45410330, 41207451, 164720841, 181138686]
[239208748, 140345608, 11321520, 169990400, 128087118, 162335816, 126252266, 7684183]
[231488027, 32101784, 127865537, 154034083, 68103002, 244309041, 202762300, 202109619]
[245186357, 56476491, 21738255, 97185163, 70997893, 50646296, 227695951, 209057443]
[141361673, 162202163, 65247730, 57642163, 92658966, 73828899, 127045009, 10193339]
[18782487, 180228062, 32306155, 99137953, 31715291, 14009646, 243126359, 199310786]
[245186357, 56476491, 21738255, 97185163, 192049182, 166698876, 186300486, 229406501]
[239208748, 140345608, 11321520, 169990400, 29850833, 49461206, 212803061, 87340365]
[54792871, 223562163, 178724447, 99504548, 56784500, 84725301, 148640077, 116667629]
[239393237, 164714934, 224904743, 136954575, 211422199, 19444200, 50424308, 152491666]
[139407978, 206633498, 21411166, 124608406, 87960142, 35833086, 118135220]
[104573498, 192955018, 133710613, 172965008, 169947045, 159579203, 17621670, 124842120]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 162949539, 188664524]
[31297005, 54490622, 234779012, 62975425, 58718573, 113499629, 711472, 11978895]
[139407978, 13422933, 168235173, 210659469, 192447928, 54492826, 174918398, 161064075]
[139407978, 206633498, 130022095, 143396415, 120793968, 224673103, 194276288]
[28939697, 123364048, 231894319, 163193455, 5948702, 240481288, 178695306, 144794359]
[76710225, 167739046, 165438592, 117465674, 153838766, 49138160, 20066594, 24483086]
[32676012, 195138918, 93193866, 32903994, 59648710, 51128691, 153634538, 125710156]
[169313277, 9510243, 54726766, 82023249, 180063763, 119146584, 53258109, 230017348]
[239554898, 105465088, 218365829, 203396497, 3343743, 180972551, 244611786, 88582190]
[28939697, 123364048, 231894319, 154778647, 193962753, 93622992, 176234537, 108276329]
[108906837, 199773189, 190953520, 234574556, 44085690, 30167291, 183913652, 80740996]
[149835576, 242201754, 54858429, 191509134, 136972955, 220815003, 226759458, 59373611]
[10106479, 48368057, 101287106, 26137914, 144997814, 193014708, 78654146, 129295780]
[184452350, 117534910, 86206692, 212275701, 208750326, 49386487, 245196297, 216618963]
[239208748, 140345608, 11321520, 169990400, 128087118, 162335816, 126252266, 175714600]
[188932858, 200934080, 97777798, 41131871, 177611026, 170615717, 80287989, 21170640]
[106261171, 44990710, 84180592, 123440078, 138510609, 159390731, 128055347, 113079763]
[116640107, 175919948, 230396891, 118261327, 178497914, 206946729, 74797845, 31754490]
[121690776, 115201947, 67731008, 121337576, 183825714, 191672079, 32024498, 27643562]
[22619776, 15424767, 102941135, 61285663, 96312587, 111443785, 78746682, 64739797]
[32676012, 195138918, 178653906, 248285279, 227104177, 68561784, 97370335, 104731291]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 67579479, 222702225]
[205972194, 61946850, 217597649, 241053092, 63709074, 131080152, 119939482, 42074358]
[211510271, 46724623, 192930472, 208270295, 85754040, 52955785, 225646978, 15991822]
[139407978, 206633498, 130022095, 143396415, 120793968, 156588412, 121834906]
[18782487, 180228062, 32306155, 99137953, 31715291, 215201551, 158511028, 136158878]
[82205394, 222031531, 97617751, 235463375, 18771540, 38391469, 30576964, 128524844]
[121690776, 115201947, 136745825, 178417372, 107764572, 248009027, 142512266, 131545026]
[141361673, 162202163, 126094098, 199663624, 205582678, 154786442, 58283846, 132728670]
[116640107, 175919948, 230396891, 219625776, 73566686, 101502148, 80472829, 165278427]
[205226715, 161852671, 133516433, 63536486, 139035748, 83852667, 155592157, 149248475]
[245186357, 33815929, 103613504, 131702159, 69786639, 171820380, 44006183, 202214466]
[177119877, 214819640, 128621318, 5090699, 1426638, 240204122, 126506857, 229341674]
[211510271, 40815467, 175548497, 2406097, 170068134, 204329202, 5970017, 85607187]
[112655291, 19209424, 128847631, 39081452, 6726870, 216748752, 80786264, 204439041]
[28939697, 123364048, 231894319, 154778647, 193962753, 143903710, 188876850, 187756672]
[28779114, 129128005, 90017851, 158852497, 100119253, 37860617, 67661554, 45438801]
[245186357, 51214878, 45978248, 68718653, 53016227, 191344695, 115763779, 233968262]
[245186357, 51214878, 45978248, 68718653, 95501463, 66356562, 4198448, 128870494]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 234525365, 4342124]
[27154418, 2070364, 154566045, 21988525, 243869587, 149193960, 58561230, 234934892]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 48010118, 69379140]
[174915493, 10216631, 201309610, 189355295, 143980387, 153648847, 109025785, 5572265]
[240973929, 83532539, 32527346, 120930986, 180608117, 196195426, 25989321, 90510395]
[219868898, 21390277, 239043661, 155644933, 41682843, 202146397, 182754356, 23745892]
[108906837, 199773189, 190953520, 234574556, 44085690, 76957065, 147654481, 47635221]
[243854923, 131996813, 143905498, 72933, 19201883, 178743729, 181305953, 181205042]
[205226715, 6410317, 167501455, 99904677, 213606123, 148198604, 49023655, 181087354]
[219868898, 21390277, 239043661, 155644933, 41682843, 202146397, 95295420, 76115933]
[28939697, 123364048, 231894319, 154778647, 193962753, 143903710, 31086791, 48638120]
[218542507, 27686776, 157199757, 155257536, 8702356, 47019772, 127851614, 199464114]
[22619776, 15424767, 239664794, 38863699, 238141909, 23912176, 7639329, 59816393]
[245186357, 56476491, 70478236, 78035755, 170029284, 110518280, 243398109, 52545741]
[233481409, 223580591, 238456769, 130830529, 120881427, 153950788, 71907600, 51169361]
[205972194, 86177255, 137657541, 216106120, 155227982, 31949107, 206892039, 208002116]
[150812197, 207907728, 45493282, 234688557, 106136674, 182757776, 186125866, 173592529]
[213112826, 25516838, 8960197, 80019682, 108974184, 179558461, 142144663, 26195386]
[231488027, 32101784, 127865537, 154034083, 126137750, 220865562, 189830705, 160926520]
[121690776, 115201947, 136745825, 178417372, 107764572, 248009027, 142512266, 71581128]
[54792871, 223562163, 178724447, 154157943, 58075540, 192192291, 236972653, 209829690]
[231488027, 32101784, 127865537, 154034083, 43864096, 182112868, 139968180, 89123034]
[117485685, 174210268, 64249836, 205389107, 50256916, 147404725, 47865981, 57045166]
[205226715, 6410317, 156606069, 650760, 179008295, 13799803, 213017540, 193720013]
[239554898, 102907710, 132452821, 30220441]
[188932858, 115146698, 234256803, 182262024, 72672066, 117764383, 230572384, 1942182]
[245186357, 104175749, 170891995, 212154307, 241205060, 180743962, 200110544, 136885296]
[233481409, 223580591, 100428466, 57734446, 50678619, 190500748, 103403353, 242754822]
[104573498, 192955018, 133710613, 172965008, 169947045, 159579203, 98430036, 149287024]
[170206712, 12111425, 214226545, 122121517, 34740807, 108803014, 149044151, 9707099]
[240973929, 83097505, 11728468, 155886915, 94389995, 100833039, 219592116, 90557125]
[205972194, 61946850, 217597649, 241053092, 207493512, 140352509, 131751322, 127029481]
[205972194, 61946850, 217597649, 241053092, 63709074, 131080152, 224675483, 233596699]
[233262282, 231812234, 70075742, 146347049, 69813225, 239683731, 59921655, 230189633]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 23336134, 147797231]
[231488027, 32101784, 127865537, 154034083, 126137750, 220865562, 189830705, 76154249]
[204923669, 50635880, 156536157, 126285967, 21834830, 180576998, 135683167, 10589051]
[112655291, 19209424, 78637201, 3582407, 43920116, 14868510, 236887839, 149326012]
[188932858, 115146698, 234256803, 209034558, 68471112, 79138923, 7178783, 197103336]
[205226715, 6410317, 156606069, 650760, 179008295, 13799803, 15443650, 19772574]
[28779114, 129128005, 90017851, 158852497, 100119253, 37860617, 114131041, 232004169]
[121975721, 42062284, 75194355, 13024942, 54895656, 169267710, 74755005, 132328200]
[205972194, 61946850, 32802042, 172129796, 159489605, 37610409, 78212502, 123502223]
[188932858, 115146698, 234256803, 209034558, 230973685, 212255626, 31175619, 53302785]
[139255779, 117323211, 86191772, 75266315, 147951920, 41201886, 169900992, 130717264]
[121690776, 115201947, 136745825, 178417372, 76493427, 65754466, 11823110, 79689583]
[169313277, 37558859, 186907533, 235749280, 45410330, 31294027, 1733203, 128159015]
[121690776, 115201947, 136745825, 178417372, 97627083, 63008345, 240349780, 243655481]
[82212583, 193617759, 234025706, 191404075, 129081823, 51682619, 91905333, 151501047]
[213112826, 25516838, 8960197, 80019682, 108974184, 179558461, 142144663, 247684388]
[121690776, 115201947, 67731008, 121337576, 183825714, 191672079, 32024498, 80850983]
[139407978, 13422933, 168235173, 210659469, 192447928, 54492826, 174918398, 70608585]
[243437450, 104920355, 98603414, 114208223, 111029908, 183856195, 162388141, 227612993]
[119048721, 189256057, 153933443, 137317665, 175104557, 199730692, 101752888, 61265140]
[141361673, 162202163, 38490121, 70812908, 18725940, 216387282, 139248180, 123632532]
[239208748, 140345608, 11321520, 169990400, 128087118, 162335816, 126252266, 158547003]
[150812197, 207907728, 45493282, 168636907, 34044645, 69425995, 50143223, 135090925]
[169367494, 62025314, 17623635, 179294472, 217840414, 54532879, 75398519, 147494524]
[104573498, 192955018, 133710613, 172965008, 169947045, 159579203, 17621670, 194669574]
[167539219, 192052900, 155852712, 6691973, 116591697, 207509037, 247521603, 94898713]
[112655291, 19209424, 78637201, 3582407, 43920116, 14868510, 236887839, 125140987]
[128396256, 156921189, 237060631, 191130671, 154624531, 56079660, 183093982, 201988046]
[72760936, 3767875, 33619245, 132662969, 42248108, 54682127, 145872992, 141725611]
[205972194, 86177255, 137657541, 216106120, 120372757, 54645605, 241480832, 25305671]
[117485685, 247239338, 58098803, 157858273, 62163854, 65760436, 77851035, 157910904]
[74329510, 124765354, 216119651, 120037485, 203664073, 176366338, 11896713, 161461380]
[112655291, 19209424, 208223836, 174956768, 144403211, 102424554, 118892726, 90826110]
[245186357, 33815929, 81317813, 149728072, 110885945, 66745182, 71658269, 91011748]
[75857740, 82351932, 215992635, 214948612, 246690652, 187169141, 137052395, 115581527]
[28939697, 123364048, 185338091, 38631798, 189340920, 113904821, 217012525, 14691539]
[112655291, 19209424, 128847631, 19268358, 187186439, 72096518, 111426943, 12717425]
[167539219, 192052900, 155852712, 211348323, 132577636, 86947648, 46553533, 120437792]
[184452350, 117534910, 85483031, 226603022, 32217485, 198350419, 147406511, 24364023]
[139407978, 92142634, 167501510, 243494623, 150667653, 182747962, 226704769, 196690662]
[24231581, 15527440, 39151893, 25965014, 86236280, 128784748, 159966607, 121809783]
[106261171, 44990710, 84180592, 123440078, 138510609, 86977167, 24751373, 223779081]
[205972194, 61946850, 217597649, 241053092, 63709074, 131080152, 193780058, 155590696]
[104573498, 192955018, 133710613, 172965008, 169947045, 16883916, 66884890, 173043860]
[82212583, 193617759, 234025706, 196862795, 8436367, 66950703, 124649207, 94674241]
[152760441, 41836273, 30896378, 246166940, 18498696, 92697971, 152223949, 163913821]
[115917063, 113950444, 190849006, 73131156, 194865902, 125256019, 60944883, 216971630]
[205972194, 86177255, 137657541, 216106120, 180801689, 61038839, 57115912, 112022768]
[148907630, 162242982, 4035282, 227575711, 159163809, 150229755, 70161999, 44954580]
[112655291, 19209424, 128847631, 19268358, 187186439, 72096518, 63783837, 211609196]
[240973929, 83097505, 20780799, 235045094, 186224175, 30152393, 172529211, 175473529]
[205972194, 86177255, 137657541, 146101519, 155170494, 56151626, 215029399, 56929347]
[245186357, 51214878, 45978248, 155615916, 138977991, 41930122, 111473175, 5122173]
[108906837, 199773189, 71402764, 29015971, 82406962, 227606238, 60408619, 185858759]
[239554898, 102907710, 132452821, 124460660, 126077318, 58415226, 87739953, 236214983]
[31297005, 54490622, 234779012, 62975425, 56352815, 172055492, 209073285, 37134697]
[49986552, 151382489, 61990312, 150003870, 823073, 76054966, 20155528, 16347868]
[243854923, 131996813, 143905498, 165837514, 82942815, 184460720, 1127405, 63815369]
[74329510, 39112394, 1072059, 123327512, 191647261, 171617328, 225187315, 28751249]
[28939697, 83720688, 206122823, 229232565, 63268197, 197346838, 202459749, 97688329]
[150812197, 207907728, 45493282, 168636907, 142688778, 53809055, 49096936, 211461059]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 234525365, 205575251]
[243437450, 104920355, 98603414, 114208223, 111029908, 183856195, 162388141, 51760493]
[150812197, 207907728, 45493282, 10744960, 219846231, 214341924, 31544041, 8823537]
[205972194, 86177255, 137657541, 146101519, 98410827, 105062033, 173106638, 68290435]
[121690776, 115201947, 136745825, 178417372, 97627083, 63008345, 84802654, 172535913]
[205972194, 86177255, 137657541, 216106120, 155227982, 57938589, 202002588, 176907896]
[245186357, 51214878, 45978248, 68718653, 95501463, 18237359, 100050006, 191211258]
[49431804, 239753856, 105078153, 54419308, 4649185, 233269283, 76572744, 219086810]
[22619776, 15424767, 239664794, 38863699, 238141909, 203648613, 189771680, 106390384]
[204318514, 96260484, 124198569, 82290644, 146804374, 117498001, 126442178, 55287367]
[240973929, 83097505, 160378007, 159329744, 42820840, 159858092, 156980141, 203140314]
